1465408275	406.905
1465408291	406.311
1465408563	406.56
1465408724	406.804
1465408740	406.369
1465409015	406.753
1465409173	406.837
1465409340	406.72
1465409612	406.924
1465409774	406.832
1465409789	406.762
1465410065	406.594
1465410223	406.66
1465410242	406.423
1465410514	406.392
1465410672	406.502
1465410694	406.318
1465410963	406.293
1465411124	406.585
1465411279	405.771
1465411563	406.336
1465411722	406.301
1465411734	406.005
1465412013	406.299
1465412174	406.546
1465412183	406.063
1465412465	405.941
1465412623	406.044
1465412635	406.097
1465412914	405.889
1465413072	406.211
1465413230	405.913
1465413515	406.04
1465413673	406.467
1465413679	405.714
1465413964	405.956
1465414122	406.431
1465414131	405.811
1465414413	406.083
1465414574	406.104
1465414580	405.798
1465414865	405.939
1465415023	406.324
1465415950	373.179
1465415950	402.91
1465416215	403.119
1465416373	403.732
1465416392	403.425
1465416664	403.867
1465416822	403.538
1465416841	403.489
1465417113	404.085
1465417274	403.963
1465417290	403.748
1465417562	403.57
1465417724	403.26
1465417882	403.032
1465418163	403.728
1465418324	403.875
1465418331	403.905
1465418612	404.553
1465418773	404.715
1465418783	404.319
1465419064	404.554
1465419222	405.165
1465419232	404.937
1465419513	405.618
1465419675	406.387
1465419830	405.476
1465420114	405.895
1465420272	406.97
1465420279	406.136
1465420563	406.25
1465420724	406.412
1465420734	405.517
1465421012	406.445
1465421174	406.608
1465421180	406.082
1465421464	406.396
1465421623	406.309
1465421778	405.016
1465422062	405.827
1465422223	406.232
1465422230	405.643
1465422514	405.508
1465422672	405.853
1465422679	405.546
1465422963	405.647
1465423125	405.765
1465423128	404.986
1465423412	405.005
1465423574	405.759
1465423725	405.717
1465424013	406.145
1465424174	406.267
1465424181	405.713
1465424462	406.157
1465424624	406.449
1465424630	406.053
1465424914	406.218
1465425073	406.313
1465425079	405.782
1465425364	406.061
1465425522	406.308
1465425680	405.712
1465425964	405.992
1465426122	405.797
1465426129	405.412
1465426866	405.332
1465427024	405.245
1465427049	404.038
1465427315	403.92
1465427473	404.879
1465427640	404.853
1465427912	404.892
1465428074	404.718
1465428093	404.326
1465428364	403.346
1465428523	403.353
1465428538	403.45
1465428814	403.881
1465428975	403.5
1465428991	402.915
1465429263	402.636
1465429424	403.626
1465430363	404.338
1465430613	404.786
1465430774	404.751
1465430803	405.39
1465431065	405.436
1465431223	404.973
1465431248	405.478
1465431514	405.425
1465431672	405.367
1465431694	405.124
1465431963	404.611
1465432124	405.378
1465432286	404.331
1465432564	404.769
1465432722	405.326
1465432738	404.552
1465433013	405.113
1465433174	406.938
1465433187	404.289
1465433465	403.932
1465433623	405.529
1465433639	405.946
1465433914	406.329
1465434072	406.957
1465434237	405.787
1465434515	406.375
1465434673	406.606
1465434686	406.6
1465434964	406.225
1465435122	406.245
1465435138	406.143
1465435413	407.625
1465435574	407.958
1465435590	407.508
1465435862	409.038
1465436023	406.89
1465436185	406.806
1465436463	406.602
1465436624	407.146
1465436637	406.587
1465436912	406.679
1465437073	406.523
1465437086	405.965
1465437364	406.701
1465437522	406.422
1465437535	405.53
1465437813	405.847
1465437975	405.967
1465438133	405.954
1465438414	406.651
1465438572	406.496
1465438585	405.673
1465438863	406.046
1465439024	406.321
1465439037	406.185
1465439312	405.917
1465439473	406.638
1465439486	406.14
1465439764	406.448
1465439922	406.767
1465440084	406.248
1465440362	406.66
1465440523	407.624
1465440536	407.151
1465440814	407.362
1465440972	409.456
1465440985	406.948
1465441263	407.24
1465441425	407.184
1465441434	406.417
1465441712	407.552
1465441874	408.299
1465442035	406.667
1465442313	406.675
1465442474	406.75
1465442487	406.664
1465442762	407.029
1465442923	407.583
1465442936	406.307
1465443214	407.011
1465443372	406.819
1465443382	406.395
1465443663	406.58
1465443825	406.635
1465444748	373.203
1465444761	406.404
1465445014	406.845
1465445175	406.953
1465445207	406.449
1465445463	406.566
1465445624	407.168
1465445656	406.345
1465445915	406.707
1465446073	406.953
1465446105	406.284
